policy_id,policy_vrsn_no,customer_id,initial_start_date,start_date,end_date,next_renewal_date,cancellation_date,policy_status,premium_frequency,premium_amount,product,lob,coverages
66253563322,0004,282541102,2023-09-28,2026-09-28,2027-09-28,2027-09-28,,Active,12,723.19,ΕΦΑΡΜ,ΠΥΡΟΣ,"1104,1145,1150,1162"
46395777206,0001,637121894,2022-08-25,2022-08-25,2023-08-25,2023-08-25,,Inactive,6,386.30,ΕΦΑΡΜ,ΠΥΡΟΣ,"1102,1133,1150"
46395777206,0002,637121894,2022-08-25,2023-08-25,2024-08-25,2024-08-25,,Inactive,12,837.14,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1102,1104,1150"
46395777206,0003,637121894,2022-08-25,2024-08-25,2025-08-25,2025-08-25,,Inactive,3,258.29,ΕΦΑΡΜ,ΠΥΡΟΣ,"1102,1110,1133"
46395777206,0004,637121894,2022-08-25,2025-08-25,2026-08-25,2026-08-25,,Inactive,12,831.22,ΕΦΑΡΜ,ΠΥΡΟΣ,"1150,1162"
46395777206,0005,637121894,2022-08-25,2026-08-25,2027-08-25,2027-08-25,,Active,3,574.41,ΕΦΑΡΜ,ΠΥΡΟΣ,"1102,1110,1121"
16089038701,0001,987149195,2019-02-21,2019-02-21,2020-02-21,2020-02-21,,Inactive,12,663.01,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1133,1150"
16089038701,0002,987149195,2019-02-21,2020-02-21,2021-02-21,2021-02-21,,Inactive,1,358.11,ΦΚΑΤΚ,ΠΥΡΟΣ,"1104,1110,1121,1162"
27341899671,0001,215779507,2019-12-15,2019-12-15,2020-12-15,2020-12-15,,Inactive,12,1522.95,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1104,1110,1121"
27341899671,0002,215779507,2019-12-15,2020-12-15,2021-12-15,2021-12-15,,Inactive,1,557.65,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1104,1110"
49855534862,0001,225626930,2024-02-10,2024-02-10,2025-02-10,2025-02-10,,Inactive,12,272.21,ΕΦΑΡΜ,ΠΥΡΟΣ,"1110,1150,1162"
49855534862,0002,225626930,2024-02-10,2025-02-10,2026-02-10,2026-02-10,,Inactive,12,436.70,ΕΦΑΡΜ,ΠΥΡΟΣ,"1102,1121,1133"
49855534862,0003,225626930,2024-02-10,2026-02-10,2027-02-10,2027-02-10,,Active,12,660.69,ΕΦΑΡΜ,ΠΥΡΟΣ,"1110,1121,1145,1162"
91279874068,0001,126519611,2019-03-21,2019-03-21,2020-03-21,2020-03-21,,Inactive,3,298.41,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3111,3144"
91279874068,0002,126519611,2019-03-21,2020-03-21,2021-03-21,2021-03-21,,Inactive,6,305.74,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3120,3133"
91279874068,0003,126519611,2019-03-21,2021-03-21,2022-03-21,2022-03-21,,Inactive,12,1447.44,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3152"
91279874068,0004,126519611,2019-03-21,2022-03-21,2023-03-21,2023-03-21,,Inactive,12,1637.86,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3120,3133,3160"
77020723639,0001,900063968,2023-12-27,2023-12-27,2024-12-27,2024-12-27,,Inactive,3,405.96,ΦΚΑΤΚ,ΠΥΡΟΣ,"1121,1133,1145,1162"
77020723639,0002,900063968,2023-12-27,2024-12-27,2025-12-27,2025-12-27,,Inactive,1,673.67,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1162"
77020723639,0003,900063968,2023-12-27,2025-12-27,2026-12-27,2026-12-27,,Active,12,446.73,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1110,1121,1150"
25536759950,0001,583737886,2024-07-11,2024-07-11,2025-07-11,2025-07-11,,Inactive,3,1475.73,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133"
25536759950,0002,583737886,2024-07-11,2025-07-11,2026-07-11,2026-07-11,,Inactive,1,655.72,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3160"
25536759950,0003,583737886,2024-07-11,2026-07-11,2027-07-11,2027-07-11,,Active,3,1298.83,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133,3144"
16059360417,0001,945975252,2024-04-07,2024-04-07,2025-04-07,2025-04-07,,Inactive,6,707.79,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2140,2163"
16059360417,0002,945975252,2024-04-07,2025-04-07,2026-04-07,2026-04-07,,Inactive,3,726.26,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134,2151,2163"
16059360417,0003,945975252,2024-04-07,2026-04-07,2027-04-07,2027-04-07,,Active,12,465.82,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2163"
81247898217,0001,600068105,2020-07-09,2020-07-09,2021-07-09,2021-07-09,,Inactive,12,597.89,ΦΚΑΤΚ,ΠΥΡΟΣ,"1102,1110,1121,1145"
81247898217,0002,600068105,2020-07-09,2021-07-09,2022-07-09,2022-07-09,,Inactive,3,619.11,ΦΚΑΤΚ,ΠΥΡΟΣ,"1145,1150,1162"
81247898217,0003,600068105,2020-07-09,2022-07-09,2023-07-09,2023-07-09,,Inactive,12,758.41,ΦΚΑΤΚ,ΠΥΡΟΣ,"1133,1162"
81247898217,0004,600068105,2020-07-09,2023-07-09,2024-07-09,2024-07-09,,Inactive,6,395.87,ΦΚΑΤΚ,ΠΥΡΟΣ,"1104,1121,1145,1150"
99499721582,0001,454444778,2020-12-23,2020-12-23,2021-12-23,2021-12-23,,Inactive,12,1564.17,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1162"
99499721582,0002,454444778,2020-12-23,2021-12-23,2022-12-23,2022-12-23,,Inactive,1,997.96,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1104,1145"
17609139306,0001,675237665,2025-07-08,2025-07-08,2026-07-08,2026-07-08,,Inactive,3,748.10,ΕΚΑΤΑ,ΠΥΡΟΣ,"1104,1121,1145"
17609139306,0002,675237665,2025-07-08,2026-07-08,2027-07-08,2027-07-08,,Active,12,1158.50,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1104,1145"
11496552906,0001,272838610,2022-03-25,2022-03-25,2023-03-25,2023-03-25,,Inactive,12,517.41,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3120"
32148569171,0001,804726424,2023-05-25,2023-05-25,2024-05-25,2024-05-25,,Inactive,1,402.84,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1145"
32148569171,0002,804726424,2023-05-25,2024-05-25,2025-05-25,2025-05-25,,Inactive,1,1236.43,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1110,1133,1162"
32148569171,0003,804726424,2023-05-25,2025-05-25,2026-05-25,2026-05-25,,Inactive,3,477.17,ΦΕΜΠΟ,ΠΥΡΟΣ,"1110,1145,1162"
32148569171,0004,804726424,2023-05-25,2026-05-25,2027-05-25,2027-05-25,,Active,6,1050.86,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1110,1145,1162"
59023534242,0001,113570751,2024-09-22,2024-09-22,2025-09-22,2025-09-22,,Inactive,6,1234.27,ΦΕΜΠΟ,ΠΥΡΟΣ,"1102,1121,1133"
59023534242,0002,113570751,2024-09-22,2025-09-22,2026-09-22,2026-09-22,,Active,12,953.50,ΦΕΜΠΟ,ΠΥΡΟΣ,"1110,1121"
12398508061,0001,306804664,2021-12-28,2021-12-28,2022-12-28,2022-12-28,,Inactive,6,612.34,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2140"
12398508061,0002,306804664,2021-12-28,2022-12-28,2023-12-28,2023-12-28,,Inactive,1,536.64,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2140,2151"
76659316531,0001,552336914,2022-01-06,2022-01-06,2023-01-06,2023-01-06,,Inactive,12,164.32,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2140,2163"
82167562312,0001,807098071,2025-12-27,2025-12-27,2026-12-27,2026-12-27,,Active,3,707.57,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3152"
31714916034,0001,431134914,2021-03-09,2021-03-09,2022-03-09,2022-03-09,,Inactive,12,258.72,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2151"
31714916034,0002,431134914,2021-03-09,2022-03-09,2023-03-09,2023-03-09,,Inactive,12,517.86,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122,2140,2151"
31714916034,0003,431134914,2021-03-09,2023-03-09,2024-03-09,2024-03-09,,Inactive,6,451.76,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110,2122"
31714916034,0004,431134914,2021-03-09,2024-03-09,2025-03-09,2025-03-09,,Inactive,3,483.62,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2140,2163"
31714916034,0005,431134914,2021-03-09,2025-03-09,2026-03-09,2026-03-09,2026-03-09,Inactive,6,458.37,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2151,2163"
96191123931,0001,571214329,2021-11-30,2021-11-30,2022-11-30,2022-11-30,,Inactive,12,415.78,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3133,3144,3160"
96191123931,0002,571214329,2021-11-30,2022-11-30,2023-11-30,2023-11-30,,Inactive,12,1089.96,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3160"
69199195832,0001,373525492,2019-11-17,2019-11-17,2020-11-17,2020-11-17,,Inactive,12,1043.27,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133,3144,3152"
69199195832,0002,373525492,2019-11-17,2020-11-17,2021-11-17,2021-11-17,,Inactive,12,355.58,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111"
16147514188,0001,331017883,2024-04-10,2024-04-10,2025-04-10,2025-04-10,,Inactive,12,1095.87,ΦΕΜΠΟ,ΠΥΡΟΣ,"1133,1162"
16147514188,0002,331017883,2024-04-10,2025-04-10,2026-04-10,2026-04-10,,Inactive,3,366.04,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1104,1150"
16147514188,0003,331017883,2024-04-10,2026-04-10,2027-04-10,2027-04-10,2027-04-10,Inactive,6,1066.04,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1110,1150"
10564951978,0001,527116976,2019-09-04,2019-09-04,2020-09-04,2020-09-04,,Inactive,1,603.38,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102"
10564951978,0002,527116976,2019-09-04,2020-09-04,2021-09-04,2021-09-04,,Inactive,3,446.09,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3120,3152,3160"
10564951978,0003,527116976,2019-09-04,2021-09-04,2022-09-04,2022-09-04,,Inactive,6,260.22,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3120,3144"
10564951978,0004,527116976,2019-09-04,2022-09-04,2023-09-04,2023-09-04,,Inactive,12,385.79,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3111,3120"
10564951978,0005,527116976,2019-09-04,2023-09-04,2024-09-04,2024-09-04,,Inactive,6,269.58,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133,3144"
19354720695,0001,161187512,2020-12-14,2020-12-14,2021-12-14,2021-12-14,,Inactive,3,414.42,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3133,3144"
19354720695,0002,161187512,2020-12-14,2021-12-14,2022-12-14,2022-12-14,,Inactive,3,836.16,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3133"
99673697321,0001,141690124,2019-05-03,2019-05-03,2020-05-03,2020-05-03,,Inactive,1,1035.47,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144"
99673697321,0002,141690124,2019-05-03,2020-05-03,2021-05-03,2021-05-03,,Inactive,1,577.63,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3133"
99673697321,0003,141690124,2019-05-03,2021-05-03,2022-05-03,2022-05-03,,Inactive,12,1531.18,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3120"
99673697321,0004,141690124,2019-05-03,2022-05-03,2023-05-03,2023-05-03,,Inactive,12,932.21,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3152"
99673697321,0005,141690124,2019-05-03,2023-05-03,2024-05-03,2024-05-03,,Inactive,3,1573.94,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3160"
89317766495,0001,157746127,2019-02-08,2019-02-08,2020-02-08,2020-02-08,,Inactive,12,387.98,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3111,3144"
89317766495,0002,157746127,2019-02-08,2020-02-08,2021-02-08,2021-02-08,,Inactive,12,549.62,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3120"
89317766495,0003,157746127,2019-02-08,2021-02-08,2022-02-08,2022-02-08,,Inactive,1,955.33,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120,3144,3160"
89317766495,0004,157746127,2019-02-08,2022-02-08,2023-02-08,2023-02-08,,Inactive,12,552.48,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3160"
50954158888,0001,372889345,2023-06-22,2023-06-22,2024-06-22,2024-06-22,,Inactive,12,289.01,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2151,2163"
50954158888,0002,372889345,2023-06-22,2024-06-22,2025-06-22,2025-06-22,,Inactive,6,191.80,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2163"
50954158888,0003,372889345,2023-06-22,2025-06-22,2026-06-22,2026-06-22,,Inactive,1,290.72,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2134,2151"
50954158888,0004,372889345,2023-06-22,2026-06-22,2027-06-22,2027-06-22,,Active,1,185.80,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2134,2163"
61005645735,0001,390129177,2019-01-09,2019-01-09,2020-01-09,2020-01-09,,Inactive,12,629.11,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2134,2151"
61005645735,0002,390129177,2019-01-09,2020-01-09,2021-01-09,2021-01-09,,Inactive,12,484.55,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2134,2140,2163"
61005645735,0003,390129177,2019-01-09,2021-01-09,2022-01-09,2022-01-09,,Inactive,3,613.87,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110,2122,2163"
61005645735,0004,390129177,2019-01-09,2022-01-09,2023-01-09,2023-01-09,,Inactive,12,355.41,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2151,2163"
61005645735,0005,390129177,2019-01-09,2023-01-09,2024-01-09,2024-01-09,,Inactive,12,618.80,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2134,2163"
76237783800,0001,857712140,2022-10-17,2022-10-17,2023-10-17,2023-10-17,,Inactive,3,457.29,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1104,1121,1145"
76237783800,0002,857712140,2022-10-17,2023-10-17,2024-10-17,2024-10-17,,Inactive,6,1276.73,ΕΚΑΤΑ,ΠΥΡΟΣ,"1150,1162"
94300511650,0001,402873079,2022-09-05,2022-09-05,2023-09-05,2023-09-05,,Inactive,12,934.61,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133,3144,3160"
94300511650,0002,402873079,2022-09-05,2023-09-05,2024-09-05,2024-09-05,,Inactive,12,953.42,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3133"
24409252087,0001,643366926,2026-07-23,2026-07-23,2027-07-23,2027-07-23,,Active,3,216.41,ΕΦΑΡΜ,ΠΥΡΟΣ,"1110,1133,1150"
46642817644,0001,768914069,2020-12-19,2020-12-19,2021-12-19,2021-12-19,,Inactive,3,863.02,ΦΚΑΤΚ,ΠΥΡΟΣ,"1104,1150"
46642817644,0002,768914069,2020-12-19,2021-12-19,2022-12-19,2022-12-19,,Inactive,12,191.67,ΦΚΑΤΚ,ΠΥΡΟΣ,"1150,1162"
46642817644,0003,768914069,2020-12-19,2022-12-19,2023-12-19,2023-12-19,,Inactive,6,851.67,ΦΚΑΤΚ,ΠΥΡΟΣ,"1102,1150"
46642817644,0004,768914069,2020-12-19,2023-12-19,2024-12-19,2024-12-19,,Inactive,12,693.54,ΦΚΑΤΚ,ΠΥΡΟΣ,"1102,1121,1145,1162"
46642817644,0005,768914069,2020-12-19,2024-12-19,2025-12-19,2025-12-19,,Inactive,12,716.03,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1121,1150"
33217289510,0001,790945096,2020-05-01,2020-05-01,2021-05-01,2021-05-01,,Inactive,3,1183.19,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133,3144,3152"
33217289510,0002,790945096,2020-05-01,2021-05-01,2022-05-01,2022-05-01,,Inactive,12,1004.18,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3120,3160"
33217289510,0003,790945096,2020-05-01,2022-05-01,2023-05-01,2023-05-01,,Inactive,12,1101.35,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3133,3152"
33217289510,0004,790945096,2020-05-01,2023-05-01,2024-05-01,2024-05-01,,Inactive,6,1166.53,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3152,3160"
59254362796,0001,757778439,2019-12-31,2019-12-31,2020-12-31,2020-12-31,,Inactive,12,356.81,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3152"
59254362796,0002,757778439,2019-12-31,2020-12-31,2021-12-31,2021-12-31,,Inactive,1,159.11,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3133,3160"
59254362796,0003,757778439,2019-12-31,2021-12-31,2022-12-31,2022-12-31,,Inactive,12,361.38,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3133,3152,3160"
59254362796,0004,757778439,2019-12-31,2022-12-31,2023-12-31,2023-12-31,,Inactive,12,215.25,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3133,3144,3160"
59254362796,0005,757778439,2019-12-31,2023-12-31,2024-12-31,2024-12-31,,Inactive,6,193.55,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3133,3144,3152"
94411959154,0001,147145406,2020-07-13,2020-07-13,2021-07-13,2021-07-13,,Inactive,12,507.22,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2140,2151"
94411959154,0002,147145406,2020-07-13,2021-07-13,2022-07-13,2022-07-13,,Inactive,3,348.03,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2134,2140"
94411959154,0003,147145406,2020-07-13,2022-07-13,2023-07-13,2023-07-13,2023-07-13,Inactive,12,332.94,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2140"
89456765045,0001,175717626,2022-02-16,2022-02-16,2023-02-16,2023-02-16,,Inactive,1,476.44,ΕΦΑΡΜ,ΠΥΡΟΣ,"1110,1145"
89456765045,0002,175717626,2022-02-16,2023-02-16,2024-02-16,2024-02-16,,Inactive,1,882.64,ΕΦΑΡΜ,ΠΥΡΟΣ,"1121,1133"
68242934808,0001,858900473,2024-05-02,2024-05-02,2025-05-02,2025-05-02,,Inactive,12,616.55,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2140"
68242934808,0002,858900473,2024-05-02,2025-05-02,2026-05-02,2026-05-02,,Active,3,572.03,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2134"
70492445811,0001,722325753,2025-10-06,2025-10-06,2026-10-06,2026-10-06,,Inactive,3,681.89,ΦΚΑΤΚ,ΠΥΡΟΣ,"1133,1150,1162"
70492445811,0002,722325753,2025-10-06,2026-10-06,2027-10-06,2027-10-06,,Active,1,902.78,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1102,1121,1145"
32526538519,0001,129773121,2020-11-12,2020-11-12,2021-11-12,2021-11-12,,Inactive,1,154.33,ΕΦΑΡΜ,ΠΥΡΟΣ,"1133,1145"
32526538519,0002,129773121,2020-11-12,2021-11-12,2022-11-12,2022-11-12,,Inactive,1,414.02,ΕΦΑΡΜ,ΠΥΡΟΣ,"1102,1110,1162"
32526538519,0003,129773121,2020-11-12,2022-11-12,2023-11-12,2023-11-12,,Inactive,1,512.83,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1110,1121,1145"
43500846193,0001,530912074,2019-02-02,2019-02-02,2020-02-02,2020-02-02,,Inactive,12,1580.95,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1110,1133,1145"
43500846193,0002,530912074,2019-02-02,2020-02-02,2021-02-02,2021-02-02,,Inactive,1,472.25,ΕΚΑΤΑ,ΠΥΡΟΣ,"1102,1104,1110,1133"
43500846193,0003,530912074,2019-02-02,2021-02-02,2022-02-02,2022-02-02,,Inactive,1,1160.11,ΕΚΑΤΑ,ΠΥΡΟΣ,"1102,1133"
77425711807,0001,617143447,2023-10-09,2023-10-09,2024-10-09,2024-10-09,,Inactive,3,354.03,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1121,1162"
77425711807,0002,617143447,2023-10-09,2024-10-09,2025-10-09,2025-10-09,,Inactive,12,671.88,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1121,1162"
56209118133,0001,821471091,2021-08-18,2021-08-18,2022-08-18,2022-08-18,,Inactive,1,98.44,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2151,2163"
56209118133,0002,821471091,2021-08-18,2022-08-18,2023-08-18,2023-08-18,,Inactive,3,267.43,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2140,2163"
56209118133,0003,821471091,2021-08-18,2023-08-18,2024-08-18,2024-08-18,,Inactive,12,216.01,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2140,2151,2163"
56209118133,0004,821471091,2021-08-18,2024-08-18,2025-08-18,2025-08-18,,Inactive,3,330.03,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2134"
13088188300,0001,635192667,2020-01-25,2020-01-25,2021-01-25,2021-01-25,,Inactive,1,548.72,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3160"
13088188300,0002,635192667,2020-01-25,2021-01-25,2022-01-25,2022-01-25,,Inactive,12,218.30,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133,3160"
59330496672,0001,150890948,2020-06-05,2020-06-05,2021-06-05,2021-06-05,,Inactive,1,260.50,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1104,1110,1145"
59330496672,0002,150890948,2020-06-05,2021-06-05,2022-06-05,2022-06-05,,Inactive,6,596.61,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1110,1133,1150"
59330496672,0003,150890948,2020-06-05,2022-06-05,2023-06-05,2023-06-05,,Inactive,12,821.85,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1102"
43313147337,0001,527116976,2020-08-02,2020-08-02,2021-08-02,2021-08-02,,Inactive,1,712.61,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1110,1145,1162"
43313147337,0002,527116976,2020-08-02,2021-08-02,2022-08-02,2022-08-02,,Inactive,3,704.14,ΕΦΑΡΜ,ΠΥΡΟΣ,"1102,1133,1162"
43313147337,0003,527116976,2020-08-02,2022-08-02,2023-08-02,2023-08-02,,Inactive,3,682.27,ΕΦΑΡΜ,ΠΥΡΟΣ,"1110,1121,1133,1150"
43313147337,0004,527116976,2020-08-02,2023-08-02,2024-08-02,2024-08-02,,Inactive,1,150.15,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1102,1104,1145"
99979728071,0001,736364697,2021-03-29,2021-03-29,2022-03-29,2022-03-29,,Inactive,12,152.76,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2134,2163"
99979728071,0002,736364697,2021-03-29,2022-03-29,2023-03-29,2023-03-29,2023-03-29,Inactive,12,653.29,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2134,2140"
95545116839,0001,949214081,2023-06-13,2023-06-13,2024-06-13,2024-06-13,,Inactive,12,890.63,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2134,2151"
95545116839,0002,949214081,2023-06-13,2024-06-13,2025-06-13,2025-06-13,2025-06-13,Inactive,12,901.15,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134,2151"
46635615406,0001,875577593,2022-11-21,2022-11-21,2023-11-21,2023-11-21,,Inactive,12,704.61,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1121,1145,1150"
46635615406,0002,875577593,2022-11-21,2023-11-21,2024-11-21,2024-11-21,,Inactive,3,1100.28,ΦΕΜΠΟ,ΠΥΡΟΣ,"1102,1133,1162"
46635615406,0003,875577593,2022-11-21,2024-11-21,2025-11-21,2025-11-21,,Inactive,12,633.15,ΦΕΜΠΟ,ΠΥΡΟΣ,"1102,1110"
